Comp,BID,SID,CID,rg,asph,acyl,anis,num dom,seg,avgsize,maxsize,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,n_eig
0.3,0.4,12,3,8.071372359,16.86505451,11.56048574,0.097806548,1,7,393,393,0.001738699,0.002749796,0.006002848,0.007881652,0.009404756,0.014456813,0.018835146,0.02137469,0.023586608,0.025224025,2.90E-05
0.3,0.4,12,4,7.643852373,13.13196091,8.269742279,0.072134166,1,7,393,393,0.002733195,0.003527024,0.006450614,0.011007984,0.012108349,0.015246076,0.01872282,0.022192689,0.024071116,0.028610291,4.56E-05
0.3,0.4,12,5,8.731813394,34.2723956,14.87817605,0.24448458,1,7,393,393,0.002014359,0.004026014,0.005667997,0.007949269,0.0110387,0.012195612,0.019213271,0.020909846,0.024193091,0.024731725,3.41E-05
0.3,0.4,12,6,10.18785512,61.8912682,27.46321515,0.416670252,2,12,194,249,0.000510888,0.002839264,0.005407611,0.009522784,0.010587142,0.014405802,0.018781629,0.020005876,0.020409557,0.023750252,8.51E-06
0.3,0.4,12,7,11.61315244,86.03122006,36.83804709,0.468150936,2,17,191.5,220,0.000338562,0.00179649,0.004804599,0.007823453,0.009802085,0.011267256,0.01333472,0.017970224,0.020712445,0.022935315,5.64E-06
0.3,0.4,12,8,7.550523393,17.58733414,8.384226408,0.121356445,1,7,393,393,0.002341821,0.006325135,0.007252575,0.010931617,0.013287398,0.015229273,0.017888938,0.020859134,0.025022684,0.028271782,3.90E-05
0.3,0.4,12,9,7.39704823,16.91365686,8.044440457,0.120062359,1,7,393,393,0.00288498,0.005159963,0.00760476,0.009632956,0.011493483,0.013053374,0.015785405,0.017985778,0.023675056,0.027501327,4.81E-05
0.3,0.4,12,10,9.939847035,57.03833565,22.99147623,0.389344955,2,11,194.5,380,0.000753395,0.002938789,0.005417743,0.005832955,0.007744724,0.008155556,0.01186081,0.014438825,0.016162046,0.019978087,1.26E-05
0.3,0.4,12,11,8.879731879,20.80513649,12.4447017,0.098425986,3,28,124,280,0.001174482,0.001360884,0.002555307,0.004680052,0.005724917,0.008678076,0.008943349,0.012489917,0.014229119,0.019666169,1.96E-05
0.3,0.4,12,12,10.02431305,52.7633407,22.31373582,0.325237098,1,7,393,393,0.000848752,0.00342277,0.004337832,0.004698354,0.007588399,0.008898414,0.014227555,0.019301807,0.023228351,0.026795859,1.41E-05
0.3,0.4,12,13,7.71630991,21.92818638,9.09020681,0.163341394,1,7,393,393,0.001794832,0.00566395,0.00657568,0.007901718,0.010179587,0.012900333,0.014955909,0.01566856,0.016539739,0.022441399,2.99E-05
0.3,0.4,12,14,11.33776272,69.46062476,29.84021386,0.33681975,5,41,71.8,292,0.000326101,0.001958771,0.002809591,0.006238732,0.008176668,0.010933165,0.011616491,0.016443233,0.018861773,0.021646863,5.53E-06
0.3,0.4,12,15,9.7807042,50.96029447,21.56960556,0.335833721,2,27,186.5,360,0.000854164,0.001949624,0.005793931,0.008087484,0.010504361,0.013534838,0.016152552,0.020332084,0.021073911,0.02482576,1.42E-05
0.3,0.4,12,16,11.63627313,85.32048421,32.84282071,0.442380486,3,22,126,220,0.000303353,0.002069973,0.003838977,0.006621681,0.00840513,0.013281996,0.020150303,0.021656127,0.02370652,0.026994547,5.06E-06
0.3,0.4,12,17,11.96647773,84.39727676,37.2255479,0.401491728,4,37,90.75,235,0.000303023,0.001893401,0.00360448,0.003939283,0.010581037,0.01444003,0.016035211,0.018062335,0.01928982,0.028073674,5.14E-06
0.3,0.4,12,18,12.33900818,86.06401719,35.96857402,0.365793021,6,48,58.66666667,187,0.000239909,0.001435838,0.002193548,0.004198716,0.005569497,0.013868411,0.015926703,0.016819286,0.01835385,0.018908608,4.07E-06
0.3,0.4,12,19,10.07436051,51.75137688,21.94813772,0.304163153,4,35,91.25,236,0.000373161,0.001533861,0.004245652,0.006682569,0.00755946,0.015366106,0.01608771,0.019598282,0.020403466,0.020744195,6.22E-06
0.3,0.4,12,20,7.324652755,11.90299416,7.200844183,0.068721238,1,7,393,393,0.003564559,0.00409341,0.007104759,0.007316384,0.008315677,0.012006116,0.016184356,0.01807001,0.02203986,0.023521122,5.94E-05
0.3,0.4,12,21,11.8645389,86.6828549,34.08513187,0.427509249,5,32,73.6,161,0.000250514,0.001337056,0.002913381,0.004435833,0.005419932,0.012790101,0.016406648,0.018447435,0.022114206,0.022557098,4.25E-06
0.3,0.4,12,22,10.28350596,58.39135976,23.32000865,0.346035124,3,26,124.6666667,160,0.000377777,0.001658482,0.004815653,0.009263484,0.011615914,0.015368771,0.016326381,0.018246956,0.023228256,0.024804421,6.30E-06
0.3,0.4,12,23,10.6237175,64.15953725,27.1332781,0.377883731,1,7,393,393,0.000818874,0.002604655,0.005750532,0.007574194,0.011520653,0.013624213,0.01637903,0.020441319,0.021701702,0.023589387,1.39E-05
0.3,0.4,13,0,7.675944931,15.85370506,8.237831354,0.0977167,1,3,397,397,0.002205023,0.004753562,0.005977378,0.010692958,0.012362635,0.014286071,0.016438825,0.019598198,0.021019826,0.024781493,3.74E-05
0.3,0.4,13,1,8.53083758,22.45923529,12.46028524,0.128484323,1,3,397,397,0.001696326,0.003036178,0.004406828,0.00473764,0.006980888,0.010212594,0.015872677,0.019765195,0.022334794,0.024220497,2.83E-05
0.3,0.4,13,2,11.42597252,83.26903672,31.94611336,0.456210837,3,12,129.3333333,180,0.000412656,0.001691112,0.004513204,0.006937557,0.009876314,0.012596598,0.01891891,0.019831639,0.020127286,0.026671981,6.88E-06
0.3,0.4,13,3,8.226296598,24.62788285,11.91882907,0.166868921,1,3,397,397,0.001423894,0.005753455,0.008287768,0.009758802,0.017389558,0.019687393,0.020018207,0.020821337,0.024776283,0.026423249,2.41E-05
0.3,0.4,13,4,9.037697219,34.28067402,16.82056757,0.220727693,2,3,198.5,356,0.001206293,0.002397313,0.005413209,0.006551933,0.009681546,0.011835901,0.017137089,0.018752392,0.024074873,0.026390594,2.01E-05
0.3,0.4,13,5,9.604070941,50.21810049,19.55137902,0.341897881,2,4,198,389,0.000725114,0.00399687,0.007372142,0.009038388,0.010453379,0.011956183,0.017501429,0.018679372,0.020464157,0.024374044,1.21E-05
0.3,0.4,13,6,8.271780502,24.98678159,13.00369619,0.174958992,1,3,397,397,0.001494513,0.003514237,0.005145659,0.011479208,0.013094951,0.016676271,0.018263637,0.019594533,0.023084294,0.025709241,2.49E-05
0.3,0.4,13,7,8.193336158,30.44002193,13.02684737,0.247684338,2,4,198,389,0.001963379,0.003678319,0.007808932,0.009445539,0.014928789,0.017065907,0.019319226,0.021160674,0.024722401,0.026299304,3.27E-05
0.3,0.4,13,8,10.48317672,54.35328973,23.74552158,0.290596674,3,16,128,298,0.000492668,0.001736259,0.00346099,0.003619618,0.00527758,0.012490718,0.014998503,0.019256809,0.020389279,0.022437657,8.21E-06
0.3,0.4,13,9,8.998847,38.51326782,16.56015418,0.269514238,1,3,397,397,0.001208622,0.003166317,0.004880677,0.009425478,0.012425416,0.014982479,0.017147483,0.021090385,0.022919555,0.02432535,2.01E-05
0.3,0.4,13,10,8.187667343,24.50922466,10.73182721,0.165034926,1,3,397,397,0.001548293,0.004540773,0.007137044,0.010896579,0.013570868,0.015172366,0.017540934,0.021981907,0.024124656,0.025115098,2.58E-05
0.3,0.4,13,11,9.243957803,51.3918694,19.36750245,0.418267026,2,4,198,389,0.000976908,0.006554666,0.007134282,0.008789574,0.009816443,0.014220649,0.015845084,0.020058781,0.020125946,0.024878962,1.63E-05
0.3,0.4,13,12,9.649571317,45.65963386,18.88216028,0.284041819,1,3,397,397,0.000917363,0.002621455,0.003642237,0.005546146,0.007048282,0.011742576,0.016044917,0.019539025,0.023002116,0.024638696,1.53E-05
0.3,0.4,13,13,9.540968176,38.52878851,20.3888993,0.229194953,2,8,196,349,0.000851825,0.001816823,0.004021446,0.007136686,0.00736542,0.013975135,0.01792037,0.01970598,0.021448605,0.024712087,1.42E-05
0.3,0.4,13,14,9.993559848,55.54907394,22.47894177,0.35599177,3,22,126,268,0.000379509,0.002416645,0.003344428,0.00731052,0.010599346,0.01327763,0.018439232,0.020063,0.024177374,0.026581686,6.33E-06
0.3,0.4,13,15,10.61984258,64.70766324,29.51846347,0.393111944,2,18,191,282,0.000416336,0.001992123,0.006661975,0.010157507,0.012459077,0.01526518,0.01603372,0.018497811,0.022309425,0.024995533,7.06E-06
0.3,0.4,13,16,10.2470316,52.14770587,23.30283316,0.297848849,1,3,397,397,0.000621339,0.001475939,0.003292716,0.006643558,0.010439599,0.013678626,0.015429757,0.018536607,0.020620033,0.022747426,1.04E-05
0.3,0.4,13,17,9.466985444,35.71022391,18.77114009,0.204344447,1,3,397,397,0.001237982,0.001695701,0.003375727,0.006092773,0.009430819,0.010486337,0.014210349,0.02117892,0.022074607,0.022608846,2.06E-05
0.3,0.4,13,18,10.33254685,59.70087368,25.28206549,0.367667943,2,3,198.5,255,0.000675012,0.002159171,0.004449201,0.01008554,0.013342249,0.014614506,0.018085527,0.018627844,0.021088303,0.024388948,1.13E-05
0.3,0.4,13,19,9.063671084,29.36960438,18.46836086,0.176569832,1,3,397,397,0.001364528,0.002208348,0.005020817,0.006634858,0.009048563,0.009695945,0.0158043,0.020073112,0.021862086,0.024941451,2.27E-05
0.3,0.4,13,20,8.360558444,28.11103711,12.08139454,0.196444766,1,3,397,397,0.001789155,0.004183806,0.007039631,0.008499235,0.013379054,0.014107026,0.016176039,0.019632257,0.020803191,0.022330543,2.98E-05
0.3,0.4,13,21,14.57053257,144.192308,60.28840546,0.512547321,6,45,59.16666667,159,0.000164575,0.000875046,0.00215564,0.005504425,0.008040375,0.009045384,0.010249843,0.013401322,0.014453933,0.022234224,2.74E-06
0.3,0.4,13,22,7.840928916,20.05399716,10.48047749,0.13762811,1,3,397,397,0.002132945,0.003596744,0.007587711,0.00830106,0.013750699,0.015815795,0.017644452,0.01861421,0.02269782,0.025699653,3.55E-05
0.3,0.4,13,23,11.73822009,85.9669456,34.76053311,0.437688856,5,27,74.6,235,0.000251708,0.001874239,0.003292336,0.005027565,0.006134744,0.013636947,0.013851847,0.016211306,0.018813572,0.023054718,4.27E-06
0.3,0.4,14,0,8.302062389,25.58673117,14.49088296,0.181272821,1,7,393,393,0.001673561,0.00219209,0.005384275,0.008040728,0.008926914,0.010274889,0.013614319,0.021038776,0.023349541,0.023977623,2.79E-05
0.3,0.4,14,1,7.582875166,13.90492476,8.675983778,0.082195547,1,7,393,393,0.002873905,0.00492296,0.006678903,0.008559594,0.010457103,0.011886784,0.015106483,0.022872837,0.025864842,0.028072947,4.87E-05
0.3,0.4,14,2,8.853995396,29.3541249,14.24549368,0.178516155,1,7,393,393,0.001465116,0.003630655,0.004149382,0.007587559,0.008626535,0.014396751,0.017209792,0.018327473,0.019266345,0.023542734,2.44E-05
0.3,0.4,14,3,8.894629061,29.9670096,16.19955336,0.18625894,1,7,393,393,0.002038305,0.003447916,0.006934876,0.007946179,0.009320199,0.009764486,0.012525057,0.013947428,0.019072988,0.021022085,3.45E-05
0.3,0.4,14,4,10.40593337,56.36362808,23.32475781,0.309153491,4,29,92.75,301,0.000407953,0.003117784,0.003590596,0.005751862,0.00734696,0.009901022,0.012149494,0.014752758,0.020232494,0.021219303,6.80E-06
0.3,0.4,14,5,10.66419255,56.40211038,27.36327205,0.303689354,2,7,196.5,285,0.000656032,0.001607191,0.00288391,0.004437057,0.005796661,0.008843412,0.019041469,0.020295099,0.022809622,0.02497292,1.09E-05
0.3,0.4,14,6,9.410375403,52.24534113,20.65612238,0.407391121,1,7,393,393,0.001333571,0.004027219,0.007065637,0.010220239,0.011311864,0.016918514,0.019193843,0.020707229,0.021898537,0.024850908,2.22E-05
0.3,0.4,14,7,9.592483757,39.73308516,19.63668074,0.232739387,1,7,393,393,0.00089933,0.00199135,0.005143652,0.005242231,0.008695727,0.012227735,0.018201445,0.021634399,0.026001529,0.028271499,1.50E-05
0.3,0.4,14,8,9.008998132,29.90650789,16.57845364,0.178203705,1,7,393,393,0.001615347,0.002863015,0.00478159,0.006518408,0.009620479,0.012051409,0.017262784,0.019689729,0.020164482,0.025938301,2.69E-05
0.3,0.4,14,9,8.29652396,25.60474986,12.43557984,0.173381551,1,7,393,393,0.00225914,0.003871802,0.006388511,0.007810742,0.0100534,0.01253471,0.014200822,0.019471611,0.021373413,0.026337463,3.77E-05
0.3,0.4,14,10,9.133435945,32.39902748,15.63367693,0.189520236,2,19,190.5,317,0.000711272,0.0019189,0.003599667,0.006536218,0.009363988,0.015522396,0.01856877,0.02031052,0.022040391,0.023522783,1.21E-05
0.3,0.4,14,11,9.096030123,32.68554282,16.23996604,0.196016937,2,18,191,336,0.000900337,0.002878645,0.006917851,0.010010755,0.011690194,0.014776109,0.016433373,0.019202012,0.021081218,0.025780317,1.53E-05
0.3,0.4,14,12,9.508001775,39.66527255,17.74201583,0.233305585,1,7,393,393,0.000946825,0.003007752,0.00415827,0.006725853,0.009241959,0.010164207,0.015621057,0.018211409,0.019571843,0.023070424,1.58E-05
0.3,0.4,14,13,8.98564464,45.60795754,16.93926366,0.370084242,1,7,393,393,0.001421881,0.005793571,0.007182623,0.008395519,0.010391282,0.01114995,0.013312071,0.019896531,0.023145343,0.028016553,2.41E-05
0.3,0.4,14,14,8.643432945,27.95210346,16.26769643,0.185484409,1,7,393,393,0.001456968,0.00320316,0.00602664,0.009134895,0.014634932,0.015486398,0.017623256,0.0208454,0.024475378,0.028936329,2.43E-05
0.3,0.4,14,15,8.055386985,15.612688,8.648937615,0.079564156,1,7,393,393,0.002057815,0.003423154,0.004395758,0.008103127,0.011135404,0.013118747,0.015072341,0.017946314,0.022318512,0.027133495,3.43E-05
0.3,0.4,14,16,11.81972196,63.84944964,34.99308256,0.274452073,5,38,72.4,180,0.000367275,0.000690946,0.00258094,0.005381351,0.009038597,0.009622588,0.011469543,0.016533495,0.016741345,0.018650873,6.12E-06
0.3,0.4,14,17,8.903639413,45.07144,18.35562627,0.384032526,2,14,193,373,0.002015863,0.003838952,0.008460815,0.00958949,0.011678094,0.014823743,0.019265915,0.01993947,0.025549253,0.027705677,3.36E-05
0.3,0.4,14,18,10.35677217,59.42813212,24.67810084,0.356931734,2,10,195,255,0.000595094,0.001857812,0.005813228,0.007595271,0.010035179,0.013825354,0.014333767,0.015975803,0.021881103,0.022986548,1.01E-05
0.3,0.4,14,19,11.17755215,65.33263217,30.61764093,0.326871051,5,38,72.4,289,0.000351578,0.001368564,0.003612972,0.004584661,0.007535868,0.011130489,0.014426567,0.01605537,0.017310938,0.022188919,5.86E-06
0.3,0.4,14,20,11.13306729,72.89639267,27.91733334,0.388684953,3,29,123.6666667,194,0.000316298,0.003392162,0.003634496,0.004983284,0.005150934,0.00647992,0.013189287,0.016266134,0.021236307,0.024506855,5.27E-06
0.3,0.4,14,21,7.909536477,20.73825328,10.0176044,0.138168953,2,14,193,373,0.00134135,0.004235011,0.005653692,0.007720609,0.010398304,0.015538574,0.016797269,0.020631903,0.024770915,0.027578045,2.24E-05
0.3,0.4,14,22,11.81636874,77.77187344,35.25210544,0.370712343,4,26,93.5,198,0.000411053,0.000913288,0.003984649,0.007737066,0.010458993,0.011246371,0.014056552,0.017035288,0.02011973,0.023316086,6.85E-06
0.3,0.4,14,23,8.676469657,26.81439685,13.58423744,0.163931769,1,7,393,393,0.001496386,0.002681149,0.005795615,0.006436316,0.007381824,0.011122168,0.013389071,0.016800628,0.019581679,0.023476009,2.49E-05
0.3,0.4,15,0,7.541228917,17.37058412,9.111478582,0.1215376,1,5,395,395,0.00313473,0.004047092,0.007975265,0.009806923,0.010048925,0.01458845,0.019536304,0.023381867,0.023520845,0.028787759,5.22E-05
0.3,0.4,15,1,10.99665158,61.92692349,26.83132191,0.307031337,3,30,123.3333333,290,0.00037715,0.001685076,0.002236208,0.003511132,0.005675662,0.006357491,0.014243873,0.017837822,0.019547478,0.020891186,6.29E-06
0.3,0.4,15,2,9.106190841,37.42941361,16.66078935,0.245995452,1,5,395,395,0.001191879,0.00428923,0.005647376,0.008060244,0.009645727,0.016026317,0.019560976,0.023180605,0.026182232,0.028029436,1.99E-05
0.3,0.4,15,3,9.04067189,38.62898056,16.3325935,0.264272968,2,6,197,257,0.000695011,0.003973887,0.005211558,0.007207672,0.010411773,0.015513286,0.017848204,0.01854686,0.019858642,0.023288279,1.16E-05
0.3,0.4,15,4,8.280523709,23.01821066,13.76419234,0.151912401,1,5,395,395,0.001244584,0.003683102,0.005463017,0.008443986,0.010805114,0.012254937,0.017015512,0.020232065,0.020666904,0.021999204,2.07E-05
0.3,0.4,15,5,9.995554037,55.09040256,22.34238229,0.352248169,2,14,193,216,0.000441905,0.004108041,0.004645713,0.005665427,0.010306561,0.010960317,0.015388041,0.019726662,0.021521623,0.027501347,7.37E-06
0.3,0.4,15,6,10.80367581,71.15033732,27.40632485,0.418991515,3,27,124.3333333,245,0.000362384,0.002255556,0.006677061,0.007316918,0.011987062,0.013278903,0.019278947,0.020882555,0.024766474,0.026328682,6.04E-06
0.3,0.4,15,7,9.485729641,35.74279777,17.4316118,0.198740984,2,5,197.5,351,0.000792114,0.002439991,0.004091888,0.007057061,0.008526534,0.011197755,0.01370513,0.017008284,0.018668883,0.021593491,1.32E-05
0.3,0.4,15,8,8.615061647,24.27559771,13.92216326,0.144303133,1,5,395,395,0.001906646,0.002430993,0.004452392,0.007147261,0.008928913,0.013418738,0.017571549,0.020285551,0.021655781,0.024611758,3.18E-05
0.3,0.4,15,9,9.898028806,57.81695488,21.71409165,0.400034967,2,5,197.5,351,0.000712852,0.002095395,0.004948417,0.00732776,0.008038257,0.011795718,0.012333438,0.017010738,0.019462332,0.026689123,1.21E-05
0.3,0.4,15,10,9.179246771,37.1883783,17.29053812,0.241316908,1,5,395,395,0.00099753,0.003096667,0.003658975,0.008767481,0.010733275,0.013146321,0.014308142,0.018136583,0.019728439,0.023410666,1.66E-05
0.3,0.4,15,11,9.320179394,30.95954096,15.24104071,0.16372065,3,11,129.6666667,275,0.000726912,0.002109701,0.00367031,0.004916953,0.008823212,0.01455541,0.017914975,0.02089013,0.02351479,0.026180974,1.21E-05
0.3,0.4,15,12,8.631442929,29.28906364,14.73868257,0.195382166,1,5,395,395,0.001871902,0.0042959,0.004733001,0.009499436,0.011734004,0.012386244,0.016108264,0.019585279,0.02295416,0.025161538,3.12E-05
0.3,0.4,15,13,8.409848608,25.68789571,13.12043173,0.171081763,2,12,194,355,0.001554242,0.002385444,0.004765133,0.007444899,0.010462942,0.01594619,0.018485615,0.020894702,0.022636721,0.027272779,2.59E-05
0.3,0.4,15,14,10.5799018,51.51630686,24.83244009,0.262711849,2,22,189,320,0.000530232,0.001424919,0.002239645,0.005788071,0.006518303,0.011000768,0.012575556,0.020303515,0.0220214,0.023419505,8.84E-06
0.3,0.4,15,15,11.49783051,79.01233876,30.24623548,0.406130795,3,23,125.6666667,320,0.000500121,0.001624377,0.003398282,0.005360271,0.009886382,0.010701052,0.014568927,0.017280708,0.019887967,0.020593914,8.34E-06
0.3,0.4,15,16,7.60704596,14.29062217,10.64761331,0.092456078,1,5,395,395,0.003219018,0.004841999,0.006220977,0.009901059,0.011081566,0.012876024,0.017261709,0.018329602,0.019132741,0.026668565,5.46E-05
0.3,0.4,15,17,7.220466455,14.16151216,6.457654707,0.092496339,1,5,395,395,0.002958237,0.004542293,0.008503734,0.01115401,0.013451006,0.015190111,0.019977173,0.021450117,0.0258838,0.027595332,4.93E-05
0.3,0.4,15,18,8.618749253,22.51555037,13.91024458,0.129397398,1,5,395,395,0.001395154,0.002600643,0.003739836,0.006715874,0.009009043,0.011314197,0.012829052,0.019071945,0.02542451,0.02594915,2.33E-05
0.3,0.4,15,19,8.288659645,22.37728661,11.29768266,0.136908472,1,5,395,395,0.001680572,0.003096215,0.004887318,0.009403085,0.012426696,0.013251715,0.015958749,0.019173832,0.023352014,0.02669378,2.80E-05
0.3,0.4,15,20,9.001010353,34.03289577,15.20572947,0.215577,1,5,395,395,0.00117404,0.0029987,0.003294603,0.008410458,0.008953719,0.010991858,0.013577716,0.014529012,0.020447327,0.023218795,1.96E-05
0.3,0.4,15,21,8.513933472,26.55628725,13.93230872,0.173254471,1,5,395,395,0.002124256,0.003485601,0.005506667,0.007266783,0.011023678,0.011574863,0.017156996,0.019170443,0.021598039,0.024605307,3.54E-05
0.3,0.4,15,22,9.936572058,55.33009712,22.97480313,0.364340356,2,20,190,245,0.000373687,0.002408703,0.008908739,0.009357535,0.011933589,0.016005674,0.019454339,0.022612586,0.024048988,0.02809967,6.23E-06
0.3,0.4,15,23,8.941832958,31.99375117,13.83748359,0.196212302,1,5,395,395,0.001219235,0.002122932,0.003603334,0.006068076,0.006932964,0.013196174,0.014450943,0.016265739,0.0179093,0.022013752,2.03E-05
0.3,0.4,16,0,10.5619532,52.52153872,24.93260252,0.272714393,2,34,183,342,0.000629147,0.001345082,0.003224696,0.007482956,0.00983317,0.011034433,0.012167291,0.016206723,0.01910022,0.027287279,1.05E-05
0.3,0.4,16,1,11.51033332,80.70375026,32.0282572,0.419071514,5,28,74.4,175,0.000317321,0.001390372,0.002856893,0.007798724,0.01100398,0.012013234,0.014302182,0.01688984,0.020588355,0.025036834,5.29E-06
0.3,0.4,16,2,9.992547565,52.86278119,23.27187489,0.33616908,3,38,120.6666667,342,0.000702406,0.002847678,0.006228823,0.008265793,0.009909555,0.012305278,0.013499963,0.017235526,0.020348099,0.023820573,1.19E-05
0.3,0.4,16,3,10.78643114,51.50143154,26.34973069,0.246742608,4,41,89.75,175,0.000433653,0.001347825,0.001753888,0.006621737,0.010695879,0.011390358,0.012851676,0.013600373,0.015025914,0.027068735,7.35E-06
0.3,0.4,16,4,10.82974416,76.47065005,27.00239144,0.473536472,1,6,394,394,0.000779197,0.005066483,0.006905825,0.009453728,0.010796683,0.014028426,0.016391874,0.020679676,0.023054305,0.025558622,1.30E-05
0.3,0.4,16,5,9.013974637,48.00847028,17.96156852,0.403322822,1,6,394,394,0.001458603,0.004816054,0.008313675,0.010987667,0.011716942,0.015128875,0.015956064,0.016941092,0.025462399,0.029003926,2.43E-05
0.3,0.4,16,6,8.701612262,25.93261643,13.07651964,0.150751038,1,6,394,394,0.001184278,0.004325764,0.005194925,0.006428187,0.007869959,0.010929394,0.012506454,0.015561771,0.017233562,0.026308014,1.97E-05
0.3,0.4,16,7,9.502802798,36.40452439,19.24596673,0.211661096,3,38,120.6666667,342,0.000736774,0.001283026,0.003823345,0.005252419,0.007170631,0.010411992,0.014331118,0.018899278,0.020836394,0.026676514,1.23E-05
0.3,0.4,16,8,10.47024662,55.88593397,26.36872156,0.318735969,3,25,125,289,0.000643017,0.001349846,0.003818701,0.004897736,0.012657539,0.014101354,0.017091555,0.018463297,0.023900915,0.029094321,1.07E-05
0.3,0.4,16,9,9.291377063,32.56634796,18.18559326,0.190426211,2,34,183,342,0.000724969,0.002052148,0.005054501,0.01041435,0.011855419,0.01344317,0.017780235,0.023345043,0.025086159,0.029397248,1.23E-05
0.3,0.4,16,10,11.04126414,61.26741837,28.99994372,0.309979079,4,37,90.75,204,0.000406255,0.000943805,0.003771505,0.004212327,0.006218151,0.011842527,0.013207255,0.017054791,0.02297709,0.026528499,6.89E-06
0.3,0.4,16,11,11.15654859,79.42193753,32.3762859,0.465336685,3,13,129,207,0.000379596,0.003069956,0.00612939,0.008963749,0.011297921,0.015419138,0.02066593,0.024878627,0.026352704,0.027421317,6.43E-06
0.3,0.4,16,12,8.776031149,30.98038811,16.15845981,0.206703221,1,6,394,394,0.00220134,0.003259344,0.006833244,0.008218538,0.010431883,0.013864965,0.017059721,0.021019235,0.025662559,0.028575243,3.67E-05
0.3,0.4,16,13,10.16789122,48.34515712,22.601859,0.265170478,3,38,120.6666667,342,0.000608019,0.001285294,0.004872868,0.006759449,0.008522468,0.010547888,0.013322467,0.017424898,0.021272184,0.024286848,1.01E-05
0.3,0.4,16,14,9.681322676,37.62796356,19.83584142,0.206903857,3,38,120.6666667,342,0.000713602,0.002206719,0.005872951,0.006688597,0.009982824,0.011220537,0.016403001,0.019652574,0.020876717,0.022965269,1.19E-05
0.3,0.4,16,15,9.014571742,36.14992957,16.27179459,0.238876145,1,6,394,394,0.001134948,0.003951684,0.007059509,0.009007208,0.010370575,0.017949909,0.020054541,0.022473189,0.024951394,0.030228489,1.92E-05
0.3,0.4,16,16,9.960005147,43.80071749,20.25571892,0.239733743,4,21,94.75,165,0.000439328,0.001246618,0.003678289,0.006875739,0.007361389,0.009822697,0.015018614,0.016102813,0.018837937,0.027694836,7.32E-06
0.3,0.4,16,17,12.66968613,106.2707239,42.38234267,0.486246323,4,23,94.25,188,0.000241203,0.002108213,0.004957549,0.006190485,0.007625582,0.010995534,0.012840803,0.016282035,0.019524599,0.023411881,4.02E-06
0.3,0.4,16,18,11.73670851,73.00781509,32.90764593,0.332481941,3,41,119.6666667,265,0.000406218,0.001333618,0.002112407,0.007564371,0.010140108,0.010889363,0.015408,0.016372104,0.022169184,0.026921084,6.89E-06
0.3,0.4,16,19,9.560656637,43.68402433,19.56112105,0.273318155,2,34,183,342,0.00069242,0.002486421,0.004377291,0.005859509,0.010370337,0.011693283,0.015206361,0.018649461,0.019992179,0.026577036,1.15E-05
0.3,0.4,16,20,8.038821979,22.67472721,10.40527298,0.153316855,1,6,394,394,0.00246244,0.005092078,0.005559239,0.010458007,0.013756206,0.016638078,0.018834708,0.019927634,0.024258127,0.025870756,4.10E-05
0.3,0.4,16,21,9.929212725,39.34670618,21.45692903,0.20693628,3,38,120.6666667,342,0.00067731,0.001828074,0.003548453,0.008558252,0.011413678,0.013351781,0.018138238,0.020891376,0.02091454,0.023680258,1.13E-05
0.3,0.4,16,22,7.701669976,19.0082611,9.599150356,0.131225226,1,6,394,394,0.002604145,0.004568135,0.006206971,0.010813769,0.013010965,0.014216406,0.018754201,0.019604863,0.024581623,0.026127583,4.34E-05
0.3,0.4,16,23,7.536507025,14.1750798,7.921617951,0.083890535,2,10,195,383,0.002299795,0.00487438,0.006332497,0.008636797,0.009090676,0.016664178,0.0192165,0.020195088,0.022805003,0.025137944,3.83E-05
0.3,0.4,17,0,9.209589509,33.29160194,18.83125733,0.202082159,1,7,393,393,0.001023009,0.001717544,0.005968075,0.006394209,0.010922706,0.012738351,0.015110468,0.017918102,0.022336037,0.024774081,1.71E-05
0.3,0.4,17,1,11.0573317,74.85925348,31.92916632,0.435266732,2,21,189.5,223,0.000338635,0.001633327,0.006421266,0.007546043,0.008883487,0.010365451,0.019529228,0.019880178,0.023827576,0.023972109,5.74E-06
0.3,0.4,17,2,9.618509937,43.70262407,20.96700479,0.274926825,1,7,393,393,0.001216577,0.002859546,0.004510099,0.006243868,0.009264346,0.011996509,0.014093135,0.018500649,0.021968365,0.022553793,2.06E-05
0.3,0.4,17,3,14.43727723,129.6956407,53.26372266,0.435051171,5,51,69.8,148,0.000207022,0.000626655,0.002267428,0.004447764,0.007136995,0.011280223,0.014298293,0.016737168,0.01747724,0.022257982,3.45E-06
0.3,0.4,17,4,13.49896863,114.2294995,50.55714554,0.456842583,4,37,90.75,150,0.000253769,0.000724768,0.004626269,0.006365499,0.007978452,0.008256859,0.015916253,0.017154831,0.017895592,0.022805073,4.30E-06
0.3,0.4,17,5,10.21359437,57.98409289,24.2685902,0.357738409,3,22,126,256,0.000406502,0.003589027,0.005079957,0.006276684,0.012308359,0.015563938,0.016928516,0.020895017,0.02413226,0.027926789,6.78E-06
0.3,0.4,17,6,8.925512502,43.49126489,16.59925418,0.347194923,2,9,195.5,376,0.001419781,0.003531193,0.005413737,0.006954811,0.008673426,0.010685594,0.01446364,0.016849008,0.018888064,0.02021813,2.37E-05
